timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,group_index
2025-03-09 20:27:43.842744,none,-353,8146,-981,-4,3,5,user1,73
2025-03-09 20:27:43.846821,none,-334,8175,-948,-1,3,4,user1,73
2025-03-09 20:27:43.851100,none,-349,8207,-954,-5,0,4,user1,73
2025-03-09 20:27:43.855315,none,-371,8185,-953,-3,0,3,user1,73
2025-03-09 20:27:43.859761,none,-371,8187,-944,-4,3,2,user1,73
2025-03-09 20:27:43.864295,none,-359,8177,-938,-5,0,1,user1,73
2025-03-09 20:27:43.868317,none,-374,8168,-946,-1,-2,1,user1,73
2025-03-09 20:27:43.872482,none,-382,8171,-946,0,-1,-3,user1,73
2025-03-09 20:27:43.876826,none,-378,8196,-926,-4,1,0,user1,73
2025-03-09 20:27:43.880853,none,-370,8177,-966,-4,1,0,user1,73
2025-03-09 20:27:43.885186,none,-351,8179,-948,-3,2,0,user1,73
2025-03-09 20:27:43.889536,none,-349,8172,-947,-11,2,-2,user1,73
2025-03-09 20:27:43.893568,none,-339,8183,-949,-10,3,1,user1,73
2025-03-09 20:27:43.897772,none,-308,8400,-960,-3,0,12,user1,73
2025-03-09 20:27:43.901985,cross,-287,8748,-918,9,0,40,user1,73
2025-03-09 20:27:43.906204,cross,-331,7763,-991,12,2,33,user1,73
2025-03-09 20:27:43.910233,cross,-335,8034,-971,-4,15,-20,user1,73
2025-03-09 20:27:43.914254,cross,-422,8154,-940,0,11,-30,user1,73
2025-03-09 20:27:43.918752,cross,-421,8168,-987,14,5,-19,user1,73
2025-03-09 20:27:43.922838,cross,-387,8057,-1042,11,4,0,user1,73
2025-03-09 20:27:43.927100,cross,-337,8075,-1059,-9,4,11,user1,73
2025-03-09 20:27:43.931658,cross,-316,8165,-989,-28,4,13,user1,73
2025-03-09 20:27:43.935684,cross,-312,8245,-909,-26,2,12,user1,73
2025-03-09 20:27:43.939938,cross,-314,8287,-891,-15,3,11,user1,73
2025-03-09 20:27:43.944463,cross,-344,8295,-922,-1,0,11,user1,73
2025-03-09 20:27:43.948703,cross,-337,8299,-964,10,2,10,user1,73
2025-03-09 20:27:43.952763,cross,-335,8311,-976,12,2,8,user1,73
2025-03-09 20:27:43.957212,cross,-340,8308,-916,13,-4,5,user1,73
2025-03-09 20:27:43.961762,cross,-390,8211,-926,9,-3,12,user1,73
2025-03-09 20:27:43.965993,cross,-358,8190,-908,8,-2,15,user1,73
2025-03-09 20:27:43.970031,cross,-306,8219,-949,11,-2,20,user1,73
2025-03-09 20:27:43.974053,cross,-317,8230,-924,14,-5,20,user1,73
2025-03-09 20:27:43.978079,cross,-352,8206,-910,16,-5,21,user1,73
2025-03-09 20:27:43.982139,cross,-350,8228,-921,16,-2,19,user1,73
2025-03-09 20:27:43.986244,cross,-333,8238,-930,20,2,18,user1,73
2025-03-09 20:27:43.990546,cross,-341,8231,-926,23,2,21,user1,73
2025-03-09 20:27:43.994694,cross,-316,8192,-955,27,4,18,user1,73
2025-03-09 20:27:43.998724,cross,-363,8177,-973,27,3,19,user1,73
2025-03-09 20:27:44.003125,cross,-372,8147,-986,23,6,19,user1,73
2025-03-09 20:27:44.007209,cross,-363,8177,-998,24,3,22,user1,73
2025-03-09 20:27:44.011491,cross,-376,8165,-989,20,1,21,user1,73
2025-03-09 20:27:44.016023,cross,-362,8127,-997,18,1,19,user1,73
2025-03-09 20:27:44.020052,cross,-347,8210,-1008,15,0,20,user1,73
2025-03-09 20:27:44.024137,cross,-333,8192,-987,14,-1,17,user1,73
2025-03-09 20:27:44.028646,cross,-343,8189,-1013,14,-2,18,user1,73
2025-03-09 20:27:44.032674,cross,-326,8174,-1025,15,1,19,user1,73
2025-03-09 20:27:44.036946,cross,-377,8185,-987,13,0,17,user1,73
2025-03-09 20:27:44.041093,cross,-379,8153,-1015,9,0,16,user1,73
2025-03-09 20:27:44.045207,none,-379,8133,-1005,8,-1,14,user1,73
2025-03-09 20:27:44.049577,none,-386,8134,-994,7,1,15,user1,73
2025-03-09 20:27:44.053777,none,-342,8129,-1007,6,0,9,user1,73
2025-03-09 20:27:44.057819,none,-331,8103,-993,2,0,7,user1,73
2025-03-09 20:27:44.062137,none,-381,8094,-1001,-2,2,2,user1,73
2025-03-09 20:27:44.066537,none,-437,7891,-1047,-8,2,-8,user1,73
2025-03-09 20:27:44.070574,none,-308,8316,-1017,-19,5,-17,user1,73
2025-03-09 20:27:44.074765,none,-232,8469,-974,-13,0,19,user1,73
2025-03-09 20:27:44.078794,none,-298,8368,-929,1,-2,45,user1,73
2025-03-09 20:27:44.082820,none,-276,8242,-906,0,3,35,user1,73
2025-03-09 20:27:44.086843,none,-281,8329,-891,1,3,17,user1,73
2025-03-09 20:27:44.090957,none,-354,8264,-876,16,3,1,user1,73
2025-03-09 20:27:44.095266,none,-405,8221,-953,26,1,-2,user1,73
2025-03-09 20:27:44.099297,none,-405,8122,-992,26,3,2,user1,73
2025-03-09 20:27:44.103492,none,-394,8119,-1030,16,5,5,user1,73
2025-03-09 20:27:44.107517,none,-343,8142,-961,5,3,9,user1,73
2025-03-09 20:27:44.650076,none,-355,8165,-958,0,3,8,user1,74
2025-03-09 20:27:44.654565,none,-362,8173,-963,1,2,5,user1,74
2025-03-09 20:27:44.659068,none,-375,8185,-987,-1,1,11,user1,74
2025-03-09 20:27:44.663259,none,-350,8212,-957,0,1,10,user1,74
2025-03-09 20:27:44.667478,none,-326,8210,-1016,-1,4,12,user1,74
2025-03-09 20:27:44.671837,none,-343,8213,-1016,0,2,12,user1,74
2025-03-09 20:27:44.675868,none,-354,8193,-948,1,3,11,user1,74
2025-03-09 20:27:44.680071,none,-358,8227,-966,1,5,10,user1,74
2025-03-09 20:27:44.684194,none,-379,8190,-943,3,4,9,user1,74
2025-03-09 20:27:44.688224,none,-338,8182,-940,0,4,8,user1,74
2025-03-09 20:27:44.692678,none,-366,8220,-944,2,4,9,user1,74
2025-03-09 20:27:44.696737,none,-348,8201,-928,2,4,8,user1,74
2025-03-09 20:27:44.701245,none,-344,8194,-940,3,4,10,user1,74
2025-03-09 20:27:44.705723,none,-357,8192,-963,5,3,10,user1,74
2025-03-09 20:27:44.710259,none,-340,8204,-962,6,3,11,user1,74
2025-03-09 20:27:44.714598,none,-359,8186,-945,5,3,9,user1,74
2025-03-09 20:27:44.719122,none,-361,8203,-937,4,0,10,user1,74
2025-03-09 20:27:44.723398,none,-348,8213,-945,3,0,8,user1,74
2025-03-09 20:27:44.727452,none,-353,8196,-931,2,0,9,user1,74
2025-03-09 20:27:44.731564,none,-366,8169,-940,2,0,9,user1,74
2025-03-09 20:27:44.735593,none,-325,8186,-954,0,-1,7,user1,74
2025-03-09 20:27:44.740055,none,-351,8228,-978,0,-3,10,user1,74
2025-03-09 20:27:44.744487,none,-368,8155,-989,1,0,7,user1,74
2025-03-09 20:27:44.748891,none,-353,8156,-954,-2,-1,10,user1,74
2025-03-09 20:27:44.752927,none,-341,8173,-968,-4,0,6,user1,74
2025-03-09 20:27:44.757247,none,-341,8188,-962,-2,3,7,user1,74
2025-03-09 20:27:44.761532,none,-365,8194,-943,0,1,7,user1,74
2025-03-09 20:27:44.765609,none,-365,8165,-966,-4,1,5,user1,74
2025-03-09 20:27:44.769704,none,-341,8176,-946,-4,3,6,user1,74
2025-03-09 20:27:44.773895,none,-342,8220,-944,-2,4,6,user1,74
2025-03-09 20:27:44.777922,none,-367,8236,-950,0,3,4,user1,74
2025-03-09 20:27:44.782047,none,-354,8187,-968,0,4,4,user1,74
2025-03-09 20:27:44.786076,none,-343,8235,-959,0,4,5,user1,74
2025-03-09 20:27:44.790152,none,-352,8188,-939,5,4,6,user1,74
2025-03-09 20:27:44.794401,none,-376,8201,-984,3,4,3,user1,74
2025-03-09 20:27:44.798430,none,-378,8166,-950,4,2,4,user1,74
2025-03-09 20:27:44.802724,none,-359,8146,-961,5,3,4,user1,74
2025-03-09 20:27:44.806872,none,-346,8148,-961,2,3,3,user1,74
2025-03-09 20:27:44.811156,none,-345,8131,-971,0,5,5,user1,74
2025-03-09 20:27:44.815183,none,-356,8146,-962,0,2,4,user1,74
2025-03-09 20:27:44.819713,none,-358,8123,-975,-2,1,4,user1,74
2025-03-09 20:27:44.823894,none,-352,8140,-936,-4,2,3,user1,74
2025-03-09 20:27:44.828063,none,-329,8173,-997,-4,1,2,user1,74
2025-03-09 20:27:44.832191,none,-387,8196,-996,-5,1,2,user1,74
2025-03-09 20:27:44.836562,none,-375,8193,-961,-2,-1,2,user1,74
2025-03-09 20:27:44.840900,none,-366,8214,-992,-2,0,0,user1,74
2025-03-09 20:27:44.845271,none,-341,8209,-978,-2,1,0,user1,74
2025-03-09 20:27:44.849585,none,-358,8199,-982,0,2,-1,user1,74
2025-03-09 20:27:44.853739,none,-357,8188,-937,-4,1,-1,user1,74
2025-03-09 20:27:44.858272,none,-323,8283,-961,-3,0,0,user1,74
2025-03-09 20:27:44.862617,cross,-327,8659,-936,3,-1,22,user1,74
2025-03-09 20:27:44.867141,cross,-310,7973,-924,12,-2,49,user1,74
2025-03-09 20:27:44.871691,cross,-396,7944,-998,-1,7,-6,user1,74
2025-03-09 20:27:44.875720,cross,-400,8078,-947,-7,8,-29,user1,74
2025-03-09 20:27:44.880252,cross,-420,8195,-935,4,5,-28,user1,74
2025-03-09 20:27:44.884365,cross,-387,8106,-1009,10,0,-6,user1,74
2025-03-09 20:27:44.888844,cross,-378,8085,-1012,-4,0,7,user1,74
2025-03-09 20:27:44.893371,cross,-344,8187,-998,-22,0,13,user1,74
2025-03-09 20:27:44.897403,cross,-330,8285,-935,-24,0,10,user1,74
2025-03-09 20:27:44.901722,cross,-343,8253,-908,1,-1,6,user1,74
2025-03-09 20:27:44.906163,cross,-370,8267,-915,8,0,7,user1,74
2025-03-09 20:27:44.910192,cross,-362,8293,-921,13,0,2,user1,74
2025-03-09 20:27:44.914738,cross,-343,8275,-941,13,-2,2,user1,74
2025-03-09 20:27:44.919057,cross,-347,8238,-901,13,-2,3,user1,74
2025-03-09 20:27:44.923402,cross,-388,8190,-951,12,0,6,user1,74
2025-03-09 20:27:44.927714,cross,-360,8171,-936,9,0,14,user1,74
2025-03-09 20:27:44.932289,cross,-344,8189,-961,9,-1,18,user1,74
2025-03-09 20:27:44.936316,cross,-359,8194,-923,10,0,19,user1,74
2025-03-09 20:27:44.940566,cross,-348,8181,-913,13,2,17,user1,74
2025-03-09 20:27:44.945060,cross,-371,8193,-920,15,4,13,user1,74
2025-03-09 20:27:44.949434,cross,-366,8232,-942,15,5,14,user1,74
2025-03-09 20:27:44.953467,cross,-337,8294,-939,18,8,16,user1,74
2025-03-09 20:27:44.957818,cross,-372,8234,-957,27,4,21,user1,74
2025-03-09 20:27:44.961872,cross,-367,8215,-947,26,1,21,user1,74
2025-03-09 20:27:44.966400,cross,-356,8195,-1003,25,1,24,user1,74
2025-03-09 20:27:44.970616,cross,-375,8173,-1015,23,-1,22,user1,74
2025-03-09 20:27:44.975288,cross,-362,8164,-1002,23,0,21,user1,74
2025-03-09 20:27:44.979398,cross,-355,8166,-990,19,-4,21,user1,74
2025-03-09 20:27:44.983431,cross,-340,8145,-992,19,-3,20,user1,74
2025-03-09 20:27:44.987776,cross,-350,8154,-982,20,-3,19,user1,74
2025-03-09 20:27:44.992063,cross,-337,8180,-986,17,-3,22,user1,74
2025-03-09 20:27:44.996094,cross,-339,8157,-1010,13,-3,20,user1,74
2025-03-09 20:27:45.000282,cross,-335,8144,-1024,9,0,19,user1,74
2025-03-09 20:27:45.004306,cross,-337,8119,-1000,8,0,21,user1,74
2025-03-09 20:27:45.008372,cross,-347,8139,-975,3,1,19,user1,74
2025-03-09 20:27:45.012401,cross,-362,8139,-969,2,-1,17,user1,74
2025-03-09 20:27:45.016425,cross,-383,8133,-958,3,0,18,user1,74
2025-03-09 20:27:45.020643,none,-367,8166,-984,3,1,17,user1,74
2025-03-09 20:27:45.025060,none,-312,8205,-958,3,2,15,user1,74
2025-03-09 20:27:45.029091,none,-338,8174,-974,0,0,14,user1,74
2025-03-09 20:27:45.033695,none,-366,8137,-967,-2,2,10,user1,74
2025-03-09 20:27:45.038089,none,-382,8091,-976,-6,3,2,user1,74
2025-03-09 20:27:45.042412,none,-417,7987,-964,-13,3,-11,user1,74
2025-03-09 20:27:45.046445,none,-372,8380,-974,-15,4,-11,user1,74
2025-03-09 20:27:45.050548,none,-288,8529,-906,-5,0,27,user1,74
2025-03-09 20:27:45.054571,none,-339,8366,-926,11,-7,48,user1,74
2025-03-09 20:27:45.058601,none,-283,8233,-893,10,0,42,user1,74
2025-03-09 20:27:45.062701,none,-295,8245,-899,12,1,21,user1,74
2025-03-09 20:27:45.067125,none,-375,8203,-922,20,1,1,user1,74
2025-03-09 20:27:45.071701,none,-435,8137,-968,24,3,0,user1,74
2025-03-09 20:27:45.737914,none,-382,8199,-1000,1,4,8,user1,75
2025-03-09 20:27:45.742333,none,-380,8242,-1001,3,4,9,user1,75
2025-03-09 20:27:45.746362,none,-377,8187,-990,1,0,9,user1,75
2025-03-09 20:27:45.750559,none,-355,8197,-980,4,3,7,user1,75
2025-03-09 20:27:45.755161,none,-394,8220,-975,-1,2,11,user1,75
2025-03-09 20:27:45.759197,none,-359,8241,-989,1,2,11,user1,75
2025-03-09 20:27:45.763250,none,-354,8228,-970,2,2,14,user1,75
2025-03-09 20:27:45.767670,none,-364,8221,-991,4,2,11,user1,75
2025-03-09 20:27:45.772244,none,-336,8189,-956,4,-1,12,user1,75
2025-03-09 20:27:45.776276,none,-346,8203,-957,5,0,12,user1,75
2025-03-09 20:27:45.780305,none,-371,8174,-947,5,0,13,user1,75
2025-03-09 20:27:45.784328,none,-335,8165,-947,3,0,9,user1,75
2025-03-09 20:27:45.788861,none,-351,8192,-958,2,0,9,user1,75
2025-03-09 20:27:45.793311,none,-338,8186,-922,1,1,9,user1,75
2025-03-09 20:27:45.797750,none,-347,8191,-941,-1,1,9,user1,75
2025-03-09 20:27:45.802031,none,-352,8176,-945,1,1,11,user1,75
2025-03-09 20:27:45.806244,none,-357,8205,-931,0,0,9,user1,75
2025-03-09 20:27:45.810753,none,-368,8224,-958,1,3,8,user1,75
2025-03-09 20:27:45.814823,none,-386,8195,-937,4,3,8,user1,75
2025-03-09 20:27:45.818853,none,-370,8208,-962,5,3,9,user1,75
2025-03-09 20:27:45.823335,none,-364,8190,-965,7,3,8,user1,75
2025-03-09 20:27:45.827365,none,-373,8171,-946,2,3,8,user1,75
2025-03-09 20:27:45.831522,none,-383,8178,-957,0,4,6,user1,75
2025-03-09 20:27:45.835553,none,-374,8181,-943,-1,6,6,user1,75
2025-03-09 20:27:45.840107,none,-384,8192,-958,-1,2,8,user1,75
2025-03-09 20:27:45.844711,none,-363,8189,-980,0,3,5,user1,75
2025-03-09 20:27:45.848745,none,-360,8185,-967,1,1,6,user1,75
2025-03-09 20:27:45.852818,none,-362,8180,-985,0,0,5,user1,75
2025-03-09 20:27:45.857038,none,-381,8179,-987,-2,0,5,user1,75
2025-03-09 20:27:45.861163,none,-362,8124,-973,-4,2,6,user1,75
2025-03-09 20:27:45.865671,none,-362,8187,-970,-4,0,6,user1,75
2025-03-09 20:27:45.870294,none,-364,8211,-948,-3,0,5,user1,75
2025-03-09 20:27:45.874406,none,-334,8205,-961,-2,0,5,user1,75
2025-03-09 20:27:45.878595,none,-332,8212,-968,-4,0,8,user1,75
2025-03-09 20:27:45.882737,none,-344,8233,-956,-3,0,6,user1,75
2025-03-09 20:27:45.887057,none,-353,8197,-965,0,2,5,user1,75
2025-03-09 20:27:45.891589,none,-326,8198,-985,0,1,9,user1,75
2025-03-09 20:27:45.895619,none,-366,8197,-982,-1,0,5,user1,75
2025-03-09 20:27:45.900042,none,-367,8180,-984,0,3,6,user1,75
2025-03-09 20:27:45.904206,none,-381,8178,-987,0,3,4,user1,75
2025-03-09 20:27:45.908297,none,-359,8161,-957,-2,2,2,user1,75
2025-03-09 20:27:45.912325,none,-353,8168,-963,-2,2,3,user1,75
2025-03-09 20:27:45.916353,none,-379,8132,-972,-2,3,0,user1,75
2025-03-09 20:27:45.920477,none,-358,8172,-979,-5,1,2,user1,75
2025-03-09 20:27:45.924929,none,-343,8203,-963,-6,2,0,user1,75
2025-03-09 20:27:45.928958,none,-354,8228,-950,-4,4,1,user1,75
2025-03-09 20:27:45.933246,none,-333,8205,-998,-6,3,0,user1,75
2025-03-09 20:27:45.937678,none,-361,8255,-922,-4,1,2,user1,75
2025-03-09 20:27:45.942080,none,-352,8242,-912,-2,2,4,user1,75
2025-03-09 20:27:45.946158,none,-338,8365,-904,3,0,10,user1,75
2025-03-09 20:27:45.950433,cross,-308,8623,-921,10,-2,29,user1,75
2025-03-09 20:27:45.954466,cross,-263,8089,-889,20,-3,57,user1,75
2025-03-09 20:27:45.958537,cross,-387,7972,-920,8,1,5,user1,75
2025-03-09 20:27:45.962632,cross,-411,8120,-923,6,4,-21,user1,75
2025-03-09 20:27:45.967071,cross,-443,8159,-992,16,1,-18,user1,75
2025-03-09 20:27:45.971159,cross,-430,8090,-1003,16,-1,0,user1,75
2025-03-09 20:27:45.975214,cross,-405,8049,-1040,0,0,8,user1,75
2025-03-09 20:27:45.979244,cross,-330,8138,-1024,-21,2,9,user1,75
2025-03-09 20:27:45.983373,cross,-310,8203,-979,-26,3,8,user1,75
2025-03-09 20:27:45.987891,cross,-293,8280,-929,-16,-1,7,user1,75
2025-03-09 20:27:45.992412,cross,-335,8207,-920,-2,2,8,user1,75
2025-03-09 20:27:45.996792,cross,-383,8242,-961,2,3,8,user1,75
2025-03-09 20:27:46.000829,cross,-357,8250,-984,4,7,4,user1,75
2025-03-09 20:27:46.005145,cross,-331,8266,-977,8,5,0,user1,75
2025-03-09 20:27:46.009177,cross,-378,8219,-983,6,3,-3,user1,75
2025-03-09 20:27:46.013211,cross,-417,8120,-992,-1,1,0,user1,75
2025-03-09 20:27:46.017240,cross,-391,8148,-952,-4,5,4,user1,75
2025-03-09 20:27:46.021403,cross,-354,8167,-954,-8,1,7,user1,75
2025-03-09 20:27:46.025873,cross,-356,8213,-975,0,0,7,user1,75
2025-03-09 20:27:46.029902,cross,-350,8208,-956,2,0,8,user1,75
2025-03-09 20:27:46.033976,cross,-337,8249,-917,2,0,11,user1,75
2025-03-09 20:27:46.038196,cross,-328,8305,-964,4,1,11,user1,75
2025-03-09 20:27:46.042572,cross,-323,8283,-949,10,0,12,user1,75
2025-03-09 20:27:46.046882,cross,-336,8234,-934,16,0,11,user1,75
2025-03-09 20:27:46.050963,cross,-347,8249,-946,16,-2,15,user1,75
2025-03-09 20:27:46.055007,cross,-378,8226,-966,17,-1,18,user1,75
2025-03-09 20:27:46.059508,cross,-357,8189,-964,21,0,16,user1,75
2025-03-09 20:27:46.064047,cross,-353,8200,-973,17,0,17,user1,75
2025-03-09 20:27:46.068078,cross,-382,8185,-977,19,0,19,user1,75
2025-03-09 20:27:46.072533,cross,-369,8214,-966,17,0,20,user1,75
2025-03-09 20:27:46.076628,cross,-341,8192,-962,18,0,19,user1,75
2025-03-09 20:27:46.080731,cross,-350,8189,-967,17,1,21,user1,75
2025-03-09 20:27:46.085050,cross,-334,8201,-963,21,0,22,user1,75
2025-03-09 20:27:46.089078,cross,-375,8216,-961,19,-2,22,user1,75
2025-03-09 20:27:46.093215,cross,-362,8197,-979,22,0,23,user1,75
2025-03-09 20:27:46.097734,cross,-350,8177,-965,22,-2,18,user1,75
2025-03-09 20:27:46.101770,cross,-343,8176,-965,22,-2,21,user1,75
2025-03-09 20:27:46.106329,cross,-354,8179,-959,20,-3,21,user1,75
2025-03-09 20:27:46.110492,cross,-360,8161,-952,18,-3,18,user1,75
2025-03-09 20:27:46.115010,cross,-378,8150,-982,16,-1,19,user1,75
2025-03-09 20:27:46.119043,cross,-356,8135,-972,11,-3,19,user1,75
2025-03-09 20:27:46.123605,cross,-347,8181,-971,12,-1,22,user1,75
2025-03-09 20:27:46.128130,cross,-365,8156,-972,11,0,18,user1,75
2025-03-09 20:27:46.132161,cross,-350,8157,-980,11,0,16,user1,75
2025-03-09 20:27:46.136729,cross,-362,8189,-990,6,2,14,user1,75
2025-03-09 20:27:46.140824,cross,-357,8178,-984,3,2,13,user1,75
2025-03-09 20:27:46.145020,cross,-389,8155,-962,0,3,8,user1,75
2025-03-09 20:27:46.149508,none,-415,8187,-975,1,4,13,user1,75
2025-03-09 20:27:46.154057,none,-352,8158,-1004,3,4,12,user1,75
2025-03-09 20:27:46.158085,none,-358,8094,-1008,3,3,8,user1,75
2025-03-09 20:27:46.747558,none,-360,8186,-903,5,2,8,user1,76
2025-03-09 20:27:46.752081,none,-366,8209,-921,7,1,5,user1,76
2025-03-09 20:27:46.756132,none,-330,8167,-931,5,0,3,user1,76
2025-03-09 20:27:46.760231,none,-330,8179,-959,6,2,3,user1,76
2025-03-09 20:27:46.764493,none,-354,8190,-954,1,2,5,user1,76
2025-03-09 20:27:46.768642,none,-342,8173,-967,1,4,5,user1,76
2025-03-09 20:27:46.772758,none,-363,8186,-940,0,3,6,user1,76
2025-03-09 20:27:46.776980,none,-377,8173,-980,0,6,5,user1,76
2025-03-09 20:27:46.781006,none,-361,8176,-957,1,4,8,user1,76
2025-03-09 20:27:46.785030,none,-341,8168,-965,4,3,9,user1,76
2025-03-09 20:27:46.789492,none,-338,8186,-953,6,3,8,user1,76
2025-03-09 20:27:46.794026,none,-334,8167,-972,2,0,7,user1,76
2025-03-09 20:27:46.798486,none,-336,8185,-988,5,1,7,user1,76
2025-03-09 20:27:46.802539,none,-363,8189,-980,2,2,7,user1,76
2025-03-09 20:27:46.806769,none,-350,8170,-994,1,0,9,user1,76
2025-03-09 20:27:46.810972,none,-344,8161,-974,2,0,8,user1,76
2025-03-09 20:27:46.815286,none,-370,8208,-982,0,0,12,user1,76
2025-03-09 20:27:46.819472,none,-385,8212,-966,1,-1,9,user1,76
2025-03-09 20:27:46.823974,none,-373,8212,-989,-2,0,8,user1,76
2025-03-09 20:27:46.828058,none,-370,8179,-974,1,0,8,user1,76
2025-03-09 20:27:46.832658,none,-360,8223,-963,0,0,5,user1,76
2025-03-09 20:27:46.836698,none,-351,8179,-941,3,0,7,user1,76
2025-03-09 20:27:46.840813,none,-343,8195,-975,0,0,9,user1,76
2025-03-09 20:27:46.845130,none,-375,8201,-951,1,1,7,user1,76
2025-03-09 20:27:46.849165,none,-340,8206,-947,1,2,7,user1,76
2025-03-09 20:27:46.853196,none,-363,8207,-945,3,0,8,user1,76
2025-03-09 20:27:46.857436,none,-351,8222,-962,2,2,8,user1,76
2025-03-09 20:27:46.861819,none,-345,8185,-957,2,1,7,user1,76
2025-03-09 20:27:46.866036,none,-358,8177,-933,3,2,8,user1,76
2025-03-09 20:27:46.870673,none,-366,8181,-941,2,2,10,user1,76
2025-03-09 20:27:46.874707,none,-339,8196,-926,2,1,7,user1,76
2025-03-09 20:27:46.879085,none,-359,8203,-947,2,1,9,user1,76
2025-03-09 20:27:46.883154,none,-369,8206,-939,1,1,7,user1,76
2025-03-09 20:27:46.887471,none,-358,8198,-973,3,0,9,user1,76
2025-03-09 20:27:46.891723,none,-366,8163,-967,2,0,10,user1,76
2025-03-09 20:27:46.895748,none,-383,8160,-968,2,0,9,user1,76
2025-03-09 20:27:46.899970,none,-383,8139,-977,1,1,7,user1,76
2025-03-09 20:27:46.904083,none,-353,8144,-955,-1,2,7,user1,76
2025-03-09 20:27:46.908116,none,-376,8146,-977,-2,3,5,user1,76
2025-03-09 20:27:46.912548,none,-349,8162,-956,-6,2,5,user1,76
2025-03-09 20:27:46.916957,none,-356,8198,-978,-7,1,6,user1,76
2025-03-09 20:27:46.920988,none,-361,8214,-966,-7,1,5,user1,76
2025-03-09 20:27:46.925610,none,-335,8220,-941,-6,1,1,user1,76
2025-03-09 20:27:46.930200,none,-332,8178,-956,-4,0,0,user1,76
2025-03-09 20:27:46.934788,none,-340,8188,-936,-5,3,-1,user1,76
2025-03-09 20:27:46.938996,none,-367,8176,-953,-4,6,-2,user1,76
2025-03-09 20:27:46.943283,none,-370,8195,-973,-4,0,-1,user1,76
2025-03-09 20:27:46.947307,none,-356,8172,-935,-5,2,1,user1,76
2025-03-09 20:27:46.951730,none,-353,8200,-914,-5,1,1,user1,76
2025-03-09 20:27:46.956122,none,-315,8326,-904,-4,0,6,user1,76
2025-03-09 20:27:46.960374,cross,-355,8679,-916,1,-2,34,user1,76
2025-03-09 20:27:46.964430,cross,-319,7909,-915,13,-3,46,user1,76
2025-03-09 20:27:46.968463,cross,-402,8014,-983,1,5,-8,user1,76
2025-03-09 20:27:46.972946,cross,-430,8105,-968,0,6,-28,user1,76
2025-03-09 20:27:46.976978,cross,-462,8148,-1012,8,5,-20,user1,76
2025-03-09 20:27:46.981014,cross,-421,8107,-1014,5,2,-1,user1,76
2025-03-09 20:27:46.985097,cross,-411,8156,-1033,-6,4,9,user1,76
2025-03-09 20:27:46.989607,cross,-278,8277,-938,-19,5,13,user1,76
2025-03-09 20:27:46.994140,cross,-302,8295,-904,-8,2,9,user1,76
2025-03-09 20:27:46.998261,cross,-327,8260,-935,5,4,11,user1,76
2025-03-09 20:27:47.002827,cross,-367,8256,-952,10,6,9,user1,76
2025-03-09 20:27:47.007279,cross,-309,8278,-949,11,6,6,user1,76
2025-03-09 20:27:47.011349,cross,-331,8276,-905,12,5,5,user1,76
2025-03-09 20:27:47.015946,cross,-373,8241,-922,15,0,4,user1,76
2025-03-09 20:27:47.020352,cross,-384,8183,-939,10,0,12,user1,76
2025-03-09 20:27:47.024853,cross,-380,8203,-915,8,0,19,user1,76
2025-03-09 20:27:47.029408,cross,-326,8232,-933,9,1,24,user1,76
2025-03-09 20:27:47.033702,cross,-371,8253,-935,20,-4,25,user1,76
2025-03-09 20:27:47.038235,cross,-357,8261,-916,25,-5,26,user1,76
2025-03-09 20:27:47.042267,cross,-337,8258,-947,29,-3,25,user1,76
2025-03-09 20:27:47.046295,cross,-364,8235,-929,29,-4,24,user1,76
2025-03-09 20:27:47.050466,cross,-348,8193,-978,31,-2,21,user1,76
2025-03-09 20:27:47.054976,cross,-361,8153,-976,27,-3,22,user1,76
2025-03-09 20:27:47.059176,cross,-357,8147,-947,22,-2,21,user1,76
2025-03-09 20:27:47.063206,cross,-357,8130,-974,20,-3,23,user1,76
2025-03-09 20:27:47.067623,cross,-347,8159,-965,19,0,22,user1,76
2025-03-09 20:27:47.071848,cross,-320,8123,-949,18,0,22,user1,76
2025-03-09 20:27:47.076098,cross,-372,8170,-970,15,1,23,user1,76
2025-03-09 20:27:47.080125,cross,-359,8163,-986,12,2,17,user1,76
2025-03-09 20:27:47.084226,cross,-386,8181,-974,12,3,17,user1,76
2025-03-09 20:27:47.088963,cross,-388,8162,-1003,12,4,17,user1,76
2025-03-09 20:27:47.093233,none,-386,8190,-987,11,1,15,user1,76
2025-03-09 20:27:47.097263,none,-377,8132,-955,10,4,10,user1,76
2025-03-09 20:27:47.101661,none,-386,8032,-1029,2,4,4,user1,76
2025-03-09 20:27:47.106073,none,-437,7855,-1046,-3,7,-8,user1,76
2025-03-09 20:27:47.110100,none,-383,8298,-1038,-12,5,-17,user1,76
2025-03-09 20:27:47.114179,none,-276,8454,-992,-10,-2,30,user1,76
2025-03-09 20:27:47.118687,none,-250,8323,-946,-3,-3,52,user1,76
2025-03-09 20:27:47.123126,none,-326,8188,-916,-1,0,37,user1,76
2025-03-09 20:27:47.127154,none,-338,8262,-915,0,3,13,user1,76
2025-03-09 20:27:47.131634,none,-326,8264,-895,13,3,1,user1,76
2025-03-09 20:27:47.135924,none,-392,8191,-948,29,2,-1,user1,76
2025-03-09 20:27:47.139953,none,-390,8142,-1057,28,0,3,user1,76
