timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,audio_file,group_index
2025-04-02 11:55:47.442270,cross,-1146,7476,-3607,22,14,203,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.447337,cross,-1105,7412,-3575,8,18,195,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.452359,cross,-1096,7371,-3572,5,18,194,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.457378,cross,-1073,7352,-3546,-2,16,195,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.462508,cross,-1068,7365,-3530,-2,12,187,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.467525,cross,-1161,7386,-3518,-5,0,181,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.472553,cross,-1283,7294,-3641,-12,1,181,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.477591,cross,-1230,7353,-3681,-33,12,190,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.482629,cross,-1091,7503,-3630,-35,23,189,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.487658,cross,-698,7595,-3405,3,15,171,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.492677,cross,-404,7518,-3248,40,6,176,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.497717,cross,-474,7184,-3058,51,-15,183,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.502465,none,-554,7262,-2961,20,-41,182,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.507689,none,-451,7871,-2907,11,-102,216,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.512760,none,-366,7844,-2923,25,-118,237,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.517779,none,-596,7581,-3048,22,-135,239,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.522985,none,-978,7956,-3134,7,-125,214,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.528013,none,-969,8147,-3173,47,-106,210,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.533034,none,-1137,8111,-3242,87,-99,198,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.949448,none,-961,7594,-3585,11,8,-25,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.954594,none,-981,7554,-3588,17,6,-19,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.959623,none,-922,7469,-3582,18,0,-14,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.964651,none,-898,7443,-3546,8,-3,-11,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.969681,none,-924,7409,-3554,-1,-7,-11,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.974714,none,-936,7444,-3506,-5,-7,-15,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.979736,none,-980,7456,-3558,-2,0,-27,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.984756,none,-976,7409,-3555,5,11,-41,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.989071,none,-956,7471,-3543,21,29,-64,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.994175,none,-857,7498,-3502,46,42,-92,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:47.999250,cross,-778,7770,-3375,83,50,-112,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.003770,cross,-865,6733,-3579,119,72,-236,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.008843,cross,-726,6727,-3552,71,82,-247,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.013920,cross,-667,6741,-3569,34,74,-260,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.018978,cross,-689,6777,-3665,-1,61,-265,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.023502,cross,-693,6920,-3691,-82,39,-280,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.028717,cross,-785,7000,-3804,-127,23,-282,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.033223,cross,-853,7140,-3778,-164,14,-278,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.037785,cross,-884,7373,-3708,-191,7,-269,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.042881,cross,-907,7479,-3710,-201,-6,-255,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.047580,cross,-1056,7759,-3612,-201,-27,-217,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.052096,cross,-1095,7876,-3561,-188,-32,-187,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.057116,cross,-1074,7976,-3532,-170,-32,-157,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.062198,cross,-1104,8037,-3456,-150,-39,-129,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.067293,cross,-1182,8122,-3463,-126,-35,-96,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.072384,cross,-1227,8218,-3418,-70,-24,-36,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.077450,cross,-1266,8234,-3357,-40,-15,-1,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.082519,cross,-1255,8263,-3359,-14,-9,33,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.088010,cross,-1225,8141,-3320,38,2,84,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.093086,cross,-1219,8038,-3292,49,6,101,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.098154,cross,-1188,7905,-3272,60,5,115,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.103245,cross,-1180,7825,-3294,67,6,129,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.108333,cross,-1135,7686,-3303,77,4,144,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.113419,cross,-1102,7617,-3337,79,2,148,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.118523,cross,-1076,7559,-3363,78,-1,151,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.124242,cross,-1040,7435,-3398,72,-12,157,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.129726,cross,-1032,7411,-3431,62,-18,157,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.134176,cross,-1029,7406,-3482,49,-26,157,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.139249,cross,-1027,7398,-3537,40,-28,156,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.144330,cross,-940,7510,-3578,54,-25,150,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.149413,cross,-949,7563,-3604,70,-26,144,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.154506,cross,-929,7515,-3589,83,-25,140,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.159860,cross,-959,7399,-3581,90,-28,139,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.164964,cross,-917,7420,-3579,87,-32,137,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.170044,cross,-898,7362,-3588,76,-35,136,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.175116,cross,-894,7323,-3587,63,-40,133,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.179949,cross,-904,7287,-3610,35,-49,131,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.185163,cross,-905,7260,-3616,22,-53,128,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.190439,cross,-902,7317,-3615,11,-55,125,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.196009,cross,-913,7387,-3586,4,-60,118,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.202159,none,-933,7436,-3561,5,-63,119,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.206616,none,-983,7486,-3551,10,-67,121,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.211665,none,-1146,7142,-3624,8,-63,121,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.216755,none,-1062,7356,-3696,-20,-47,102,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.221827,none,-1019,7717,-3604,-33,-47,141,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.226916,none,-994,7900,-3513,-14,-53,179,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.232271,none,-1002,7650,-3579,42,-41,163,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.237344,none,-975,7565,-3562,58,-26,148,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.242431,none,-948,7547,-3507,72,-19,141,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.247522,none,-882,7501,-3519,82,-12,137,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,2
2025-04-02 11:55:48.645948,none,-959,7559,-3472,-8,6,-6,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.651138,none,-941,7509,-3470,-3,8,-7,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.656490,none,-932,7406,-3479,1,12,-7,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.661554,none,-921,7370,-3498,0,15,-15,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.666629,none,-894,7361,-3502,0,17,-24,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.670986,none,-886,7337,-3503,-1,19,-36,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.676072,none,-877,7295,-3529,-14,27,-62,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.680358,none,-860,7266,-3517,-16,35,-85,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.685287,none,-856,7270,-3521,-12,38,-110,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.690466,none,-797,7289,-3503,-4,41,-134,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
2025-04-02 11:55:48.696174,cross,-736,7015,-3327,58,35,-204,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,3
