timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id
2025-03-09T20:27:11.308742,none,-344,8199,-1002,4,1,6,user1
2025-03-09T20:27:11.313148,none,-318,8164,-975,1,2,6,user1
2025-03-09T20:27:11.317668,none,-352,8153,-966,0,2,8,user1
2025-03-09T20:27:11.322093,none,-340,8183,-1021,0,1,12,user1
2025-03-09T20:27:11.326121,none,-319,8206,-989,-1,0,9,user1
2025-03-09T20:27:11.330150,none,-357,8194,-1008,-1,2,10,user1
2025-03-09T20:27:11.334259,none,-342,8199,-1008,-1,0,12,user1
2025-03-09T20:27:11.338319,none,-323,8203,-978,0,2,10,user1
2025-03-09T20:27:11.342639,none,-343,8166,-1002,0,2,9,user1
2025-03-09T20:27:11.347068,none,-344,8216,-1006,1,2,6,user1
2025-03-09T20:27:11.351396,none,-321,8171,-998,0,0,7,user1
2025-03-09T20:27:11.355840,none,-314,8187,-1007,0,1,5,user1
2025-03-09T20:27:11.359868,none,-326,8220,-972,0,0,8,user1
2025-03-09T20:27:11.363896,none,-344,8226,-960,2,0,9,user1
2025-03-09T20:27:11.367975,none,-344,8213,-972,2,-2,11,user1
2025-03-09T20:27:11.372509,none,-321,8223,-985,5,0,8,user1
2025-03-09T20:27:11.377059,none,-348,8223,-978,4,-1,11,user1
2025-03-09T20:27:11.381506,none,-343,8191,-994,5,0,12,user1
2025-03-09T20:27:11.385555,none,-339,8167,-974,4,0,9,user1
2025-03-09T20:27:11.389684,none,-352,8196,-955,2,1,7,user1
2025-03-09T20:27:11.393714,none,-360,8181,-991,1,1,4,user1
2025-03-09T20:27:11.397739,none,-358,8180,-1000,-1,0,5,user1
2025-03-09T20:27:11.402016,none,-352,8189,-962,0,0,6,user1
2025-03-09T20:27:11.406556,none,-337,8202,-975,-1,3,8,user1
2025-03-09T20:27:11.410583,none,-328,8210,-981,0,4,5,user1
2025-03-09T20:27:11.414614,none,-333,8207,-972,0,4,5,user1
2025-03-09T20:27:11.418640,none,-339,8212,-972,0,2,7,user1
2025-03-09T20:27:11.422701,none,-339,8198,-990,0,2,6,user1
2025-03-09T20:27:11.427167,none,-335,8226,-1007,0,0,6,user1
2025-03-09T20:27:11.431555,none,-327,8216,-972,0,-1,6,user1
2025-03-09T20:27:11.435817,none,-349,8192,-968,0,0,9,user1
2025-03-09T20:27:11.439849,none,-358,8207,-965,4,-2,10,user1
2025-03-09T20:27:11.444321,none,-330,8182,-958,1,-2,9,user1
2025-03-09T20:27:11.448365,none,-341,8171,-958,0,-3,9,user1
2025-03-09T20:27:11.452793,none,-325,8181,-964,-2,0,9,user1
2025-03-09T20:27:11.456821,none,-340,8187,-964,-2,-2,9,user1
2025-03-09T20:27:11.461186,none,-338,8209,-958,-3,0,7,user1
2025-03-09T20:27:11.465790,none,-315,8190,-955,-2,1,5,user1
2025-03-09T20:27:11.469857,none,-342,8191,-955,-1,2,6,user1
2025-03-09T20:27:11.473884,none,-368,8234,-947,-1,2,7,user1
2025-03-09T20:27:11.478231,none,-343,8207,-956,1,2,6,user1
2025-03-09T20:27:11.482489,none,-359,8216,-994,4,3,10,user1
2025-03-09T20:27:11.486965,none,-347,8224,-982,5,2,13,user1
2025-03-09T20:27:11.491449,none,-359,8174,-979,5,4,9,user1
2025-03-09T20:27:11.495473,none,-336,8167,-962,6,1,8,user1
2025-03-09T20:27:11.499989,none,-359,8164,-968,5,1,5,user1
2025-03-09T20:27:11.504514,none,-363,8171,-1007,1,0,6,user1
2025-03-09T20:27:11.508993,none,-361,8157,-992,0,0,5,user1
2025-03-09T20:27:11.513108,none,-379,8142,-1016,-1,0,6,user1
2025-03-09T20:27:11.517214,none,-367,8173,-1001,-2,0,6,user1
2025-03-09T20:27:11.521737,none,-365,8171,-989,-3,2,8,user1
2025-03-09T20:27:11.526259,none,-367,8178,-1006,-2,-1,11,user1
2025-03-09T20:27:11.530588,none,-336,8189,-984,1,0,14,user1
2025-03-09T20:27:11.534923,none,-367,8198,-998,2,0,13,user1
2025-03-09T20:27:11.539329,none,-334,8194,-984,2,0,12,user1
2025-03-09T20:27:11.543730,none,-319,8177,-980,0,0,10,user1
